DataYear,YearBuilt,Electricity(kBtu),PropertyGFATotal,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,AvgFloorArea,ParkingRatio,NumberofFloors,PropertyGFAParking,BuildingType_Multifamily HR (10+),BuildingType_Multifamily LR (1-4),BuildingType_Multifamily MR (5-9),BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Outlier_Low outlier
2016,1986,12729856.0,277486,88.74,0.32,30,39640.857142857145,0.28932270456887915,7,80283,False,False,False,True,False,False,False,False
2016,1993,10053488.0,187130,70.09,0.37,23,62376.666666666664,0.0,3,0,False,False,False,True,False,False,False,False
2016,2000,17186623.0,251044,119.81,0.48,16,50208.8,0.46950733735918804,5,117867,False,False,False,True,False,False,False,False
2016,1912,1262235.0,154330,8.8,0.06,104,30866.0,0.0,5,0,False,False,False,True,False,False,False,False
2016,1918,4248918.0,108245,50.17,0.46,98,18040.833333333332,0.1357106563813571,6,14690,False,False,False,True,False,False,False,False
2016,1905,6797646.0,167860,47.39,0.28,111,27976.666666666668,0.0,6,0,False,False,False,True,False,False,False,False
2016,1910,3574020.0,112560,97.82,0.87,106,18760.0,0.0,6,0,False,False,False,True,False,False,False,False
2016,1910,2235899.0,86204,69.02,0.8,106,14367.333333333334,0.0,6,0,False,False,False,True,False,False,False,False
2016,1985,7062138.0,145158,119.46,0.82,31,72579.0,0.0,2,0,False,False,False,False,True,False,False,False
2016,1951,8429189.0,112896,157.48,1.39,65,56448.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1960,1015060.0,110613,7.08,0.06,56,110613.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1951,705059.0,149881,95.86,0.64,65,37470.25,0.0,4,0,False,False,False,True,False,False,False,False
2016,1951,5813591.0,98220,75.29,0.77,65,32740.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,1970,2848317.0,84420,19.86,0.24,46,84420.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1961,2606839.0,73335,155.74,2.12,55,73335.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1928,1011283.0,56876,48.5,0.85,88,28438.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1931,1782902.0,61200,178.62,2.92,85,30600.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1987,1050508.0,111908,34.14,0.31,29,111908.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1986,4242711.0,63644,168.5,2.65,30,31822.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1930,3639670.0,108753,25.37,0.23,86,54376.5,0.17342050334243653,2,18860,False,False,False,True,False,False,False,False
2016,1970,13051820.0,141890,293.56,2.07,46,141890.0,0.2505109591937416,1,35545,False,False,False,True,False,False,False,False
2016,2001,4817062.0,92092,33.58,0.36,15,23023.0,0.22863006558658733,4,21055,False,False,False,True,False,False,False,False
2016,1974,817697.0,56259,86.9,1.54,42,18753.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,2006,14100771.0,143439,710.7,4.95,10,23906.5,0.0,6,0,False,False,False,True,False,False,False,False
2016,2008,8873484.0,202623,61.86,0.31,8,50655.75,0.43852376087610984,4,88855,False,False,False,True,False,False,False,False
2016,2000,5481548.0,77174,38.21,0.5,16,38587.0,0.33430948246818876,2,25800,False,False,False,True,False,False,False,False
2016,1998,6859197.0,110524,47.82,0.43,18,22104.8,0.0,5,0,False,False,False,True,False,False,False,False
2016,2008,17407502.0,287224,314.43,1.09,8,57444.8,0.36086817257610787,5,103650,False,False,False,True,False,False,False,False
2016,1999,16913185.0,115748,1154.79,9.98,17,28937.0,0.15881051940422297,4,18382,False,False,False,True,False,False,False,False
2016,2000,8488392.0,241875,68.06,0.28,16,34553.57142857143,0.35013540051679587,7,84689,False,False,False,True,False,False,False,False
2016,1974,4059275.0,102930,65.03,0.63,42,20586.0,0.1818711745846692,5,18720,False,False,False,True,False,False,False,False
2016,1902,8209260.0,76893,260.13,3.38,114,25631.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,1975,8155743.0,150000,119.93,0.8,41,18750.0,0.15753333333333333,8,23630,False,False,False,True,False,False,False,False
2016,1953,15836054.0,274362,147.82,0.54,63,39194.57142857143,0.0,7,0,False,False,False,True,False,False,False,False
2016,1983,15083312.0,378002,246.83,0.65,33,25200.133333333335,0.3076174200136507,15,116280,False,False,False,True,False,False,False,False
2016,1963,7209495.0,169020,346.62,2.05,53,15365.454545454546,0.0,11,0,False,False,False,True,False,False,False,False
2016,1981,274532495.0,429405,1921.82,4.48,35,13012.272727272728,0.0,33,0,False,False,False,True,False,False,False,False
2016,1985,87851862.0,1952220,882.56,0.45,31,25687.105263157893,0.16360860968538382,76,319400,False,False,False,True,False,False,False,False
2016,1981,15878687.0,383515,110.7,0.29,35,20185.0,0.2340925387533734,19,89778,False,False,False,True,False,False,False,False
2016,1925,16002341.0,363934,582.28,1.6,91,20218.555555555555,0.079327570383641,18,28870,False,False,False,True,False,False,False,False
2016,1929,7177346.0,78920,109.85,1.39,87,19730.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,1979,4871126.0,131143,109.16,0.83,37,18734.714285714286,0.6646180123986793,7,87160,False,False,False,True,False,False,False,False
2016,1999,46510954.0,947987,324.25,0.34,17,inf,0.0,0,0,False,False,False,True,False,False,False,False
2016,1908,973907.0,55520,150.88,2.72,108,13880.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,1908,2244507.0,132998,133.8,1.01,108,13299.8,0.0,10,0,False,False,False,True,False,False,False,False
2016,1940,2209419.0,83118,27.82,0.33,76,27706.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,1924,7802052.0,77555,54.4,0.7,92,25851.666666666668,0.0,3,0,False,False,False,True,False,False,False,False
2016,1909,2886141.0,51218,20.12,0.39,107,8536.333333333334,0.0,6,0,False,False,False,True,False,False,False,False
2016,1970,32633842.0,489182,426.39,0.87,46,16868.344827586207,0.0,29,0,False,False,False,True,False,False,False,False
2016,1929,8704772.0,216571,639.72,2.95,87,8021.148148148148,0.061504079493561,27,13320,False,False,False,True,False,False,False,False
2016,1921,19036413.0,189175,132.71,0.7,95,14551.923076923076,0.0,13,0,False,False,False,True,False,False,False,False
2016,1998,17074139.0,293803,119.03,0.41,18,22600.23076923077,0.2535066013621372,13,74481,False,False,False,True,False,False,False,False
2016,1910,4371815.0,122356,41.8,0.34,106,17479.428571428572,0.0,7,0,False,False,False,True,False,False,False,False
2016,1921,1968655.0,52298,13.72,0.26,95,17432.666666666668,0.0,3,0,False,False,False,True,False,False,False,False
2016,1911,5021914.0,116640,169.06,1.45,105,6861.176470588235,0.0,17,0,False,False,False,True,False,False,False,False
2016,1981,37980705.0,1249055,264.78,0.21,35,29739.404761904763,0.16101853000868657,42,201121,False,False,False,True,False,False,False,False
2016,1924,,63150,,,92,15787.5,0.0,4,0,False,False,False,True,False,False,False,False
2016,1988,7873601.0,188339,89.41,0.47,28,37667.8,0.5273151073330536,5,99314,False,False,False,True,False,False,False,False
2016,1916,593029.0,60122,9.31,0.15,100,30061.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1910,3983832.0,95000,31.43,0.33,106,15833.333333333334,0.14421052631578948,6,13700,False,False,False,True,False,False,False,False
2016,1971,11225008.0,224857,390.67,1.74,45,24984.11111111111,0.0,9,0,False,False,False,True,False,False,False,False
2016,1998,13568146.0,446261,94.59,0.21,18,55782.625,0.27963008194755984,8,124788,False,False,False,True,False,False,False,False
2016,1939,717806.0,58492,51.56,0.88,77,29246.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1907,4353024.0,62370,30.35,0.49,109,10395.0,0.0,6,0,False,False,False,True,False,False,False,False
2016,1960,1117577.0,73296,73.58,1.0,56,73296.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1944,12766128.0,99122,179.45,1.81,72,24780.5,0.0,4,0,False,False,False,False,True,False,False,False
2016,1985,5354420.0,66133,89.94,1.36,31,66133.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1952,1657935.0,115668,111.23,0.96,64,57834.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1970,6673137.0,141686,46.52,0.33,46,141686.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1950,3877758.0,93610,152.28,1.63,66,93610.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1973,6557481.0,156188,60.92,0.39,43,78094.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1966,1951856.0,115620,13.61,0.12,50,115620.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1975,10775645.0,238148,75.12,0.32,41,47629.6,0.0,5,0,False,False,False,True,False,False,False,False
2016,1969,151754.0,71718,1.06,0.01,47,71718.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1969,2149197.0,55450,131.64,2.37,47,55450.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1979,1240788.0,54880,89.53,1.63,37,54880.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1992,4972873.0,102500,158.55,1.55,24,102500.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,2002,7663584.0,361398,119.92,0.33,14,60233.0,0.7551231606151667,6,272900,False,False,False,True,False,False,False,False
2016,1963,4327325.0,50785,195.43,3.85,53,50785.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1929,18610055.0,85126,166.13,1.95,87,28375.333333333332,0.0,3,0,False,False,False,True,False,False,False,False
2016,2000,10602152.0,303255,99.14,0.33,16,60651.0,0.06535753738602826,5,19820,False,False,False,True,False,False,False,False
2016,1986,7501894.0,411584,455.39,1.11,30,411584.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1902,681682.0,73320,29.16,0.4,114,18330.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,2008,9683978.0,242686,67.51,0.28,8,60671.5,0.4127803004705669,4,100176,False,False,False,True,False,False,False,False
2016,1900,4593859.0,95760,74.45,0.78,116,15960.0,0.16541353383458646,6,15840,False,False,False,True,False,False,False,False
2016,1946,3459542.0,179413,24.12,0.13,70,179413.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1917,605971.0,65288,4.22,0.06,99,65288.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1966,602245.0,170632,4.2,0.02,50,170632.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1994,10834205.0,381511,106.12,0.28,22,38151.1,0.0,10,0,False,False,False,True,False,False,False,False
2016,2009,13631140.0,413264,95.03,0.23,7,24309.647058823528,0.33416411785202677,17,138098,False,False,False,True,False,False,False,False
2016,2009,3880094.0,122400,79.39,0.65,7,20400.0,0.44362745098039214,6,54300,False,False,False,True,False,False,False,False
2016,1956,3884335.0,93803,110.41,1.18,60,46901.5,0.0,2,0,False,False,False,True,False,False,False,False
2016,1988,1957268.0,52924,13.64,0.26,28,52924.0,0.0,1,0,False,False,False,False,False,False,True,False
2016,1966,3004271.0,123000,20.94,0.17,50,61500.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,2003,9941307.0,275130,69.3,0.25,13,55026.0,0.4106422418493076,5,112980,False,False,False,True,False,False,False,False
2016,1978,620853.0,60448,27.24,0.45,38,60448.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1994,139354828.0,1765970,12307.16,6.97,22,126140.71428571429,0.0,14,0,False,False,False,True,False,False,False,False
2016,1928,4031128.0,62600,406.04,6.49,88,15650.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,2004,2604783.0,77412,20.85,0.27,12,19353.0,0.27918152224461323,4,21612,False,False,False,True,False,False,False,False
2016,1990,11761550.0,289419,133.5,0.46,26,57883.8,0.5499189756028457,5,159157,False,False,False,True,False,False,False,False
2016,1987,7771933.0,90266,54.18,0.6,29,18053.2,0.0,5,0,False,False,False,True,False,False,False,False
2016,2004,1027649.0,87332,14.49,0.17,12,21833.0,0.07394769385792149,4,6458,False,False,False,True,False,False,False,False
2016,2003,5601497.0,150545,453.76,3.01,13,25090.833333333332,0.33223952970872495,6,50017,False,False,False,True,False,False,False,False
2016,1999,14573159.0,141718,341.23,2.41,17,28343.6,0.0,5,0,False,False,False,True,False,False,False,False
2016,2008,4825247.0,111856,278.97,2.49,8,22371.2,0.19018201973966528,5,21273,False,False,False,True,False,False,False,False
2016,1988,1083729.0,132828,7.56,0.06,28,33207.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,1970,9916987.0,70400,284.01,4.03,46,70400.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1995,5935365.0,101830,295.12,2.9,21,101830.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1988,1433596.0,55353,9.99,0.18,28,18451.0,0.0,3,0,False,False,False,False,False,False,True,False
2016,1974,6341815.0,114000,109.71,0.96,42,28500.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,2002,18175883.0,338063,259.49,0.77,14,112687.66666666667,0.0,3,0,False,False,False,False,False,False,True,False
2016,1965,948207.0,152365,13.07,0.09,51,152365.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1910,25205084.0,320946,189.85,0.59,106,53491.0,0.0,6,0,False,False,False,True,False,False,False,False
2016,1958,3296324.0,74178,134.82,1.82,58,74178.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1987,437019.0,80360,16.27,0.2,29,20090.0,0.0,4,0,False,False,False,True,False,False,False,False
2016,1950,720406.0,61183,95.54,1.56,66,61183.0,0.0,1,0,False,False,False,False,False,False,True,False
2016,1996,5813407.0,119190,267.0,2.24,20,39730.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,2008,1938613.0,51856,13.51,0.26,8,25928.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1921,7070998.0,66138,49.29,0.75,95,22046.0,0.19029907163809007,3,12586,False,False,False,True,False,False,False,False
2016,1960,17791664.0,113944,128.73,1.13,56,37981.333333333336,0.42573544899248755,3,48510,False,False,False,True,False,False,False,False
2016,1976,722063.0,31334,5.03,0.16,40,7833.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,2005,1167967.0,47658,8.14,0.17,11,15886.0,0.0,3,0,False,True,False,False,False,False,False,False
2016,2000,1744199.0,93079,25.6,0.28,16,31026.333333333332,0.3877673803972969,3,36093,False,False,False,True,False,False,False,False
2016,1962,695956.0,24059,4.85,0.2,54,8019.666666666667,0.0,3,0,False,True,False,False,False,False,False,False
2016,1963,3023688.0,66402,343.68,5.18,53,22134.0,0.0,3,0,False,True,False,False,False,False,False,False
2016,1988,1742351.0,76285,12.15,0.16,28,19071.25,0.0,4,0,False,True,False,False,False,False,False,False
2016,1990,864004.0,46873,6.02,0.13,26,15624.333333333334,0.0,3,0,False,True,False,False,False,False,False,False
2016,1965,372279.0,62900,65.25,1.04,51,31450.0,0.0,2,0,False,True,False,False,False,False,False,False
2016,1998,681354.0,27160,4.75,0.17,18,9053.333333333334,0.11866715758468335,3,3223,False,True,False,False,False,False,False,False
2016,1957,208060.0,22220,31.74,1.43,59,11110.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1955,753694.0,46732,89.08,1.91,61,46732.0,0.0,1,0,False,False,False,False,False,False,True,False
2016,2000,3615487.0,152693,95.26,0.62,16,25448.833333333332,0.4302816763047422,6,65701,False,False,True,False,False,False,False,False
2016,1959,290307.0,26211,62.17,2.37,57,13105.5,0.0,2,0,False,True,False,False,False,False,False,False
2016,1914,1243115.0,28260,60.18,2.13,102,14130.0,0.0,2,0,False,True,False,False,False,False,False,False
2016,1962,1689972.0,44700,30.52,0.68,54,44700.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1976,1618916.0,44100,11.29,0.26,40,44100.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1965,880605.0,27800,24.39,0.88,51,27800.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1910,2780803.0,321945,276.63,0.86,106,29267.727272727272,0.0,11,0,True,False,False,False,False,False,False,False
2016,2001,2564004.0,46340,17.87,0.39,15,46340.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1994,358020.0,22800,101.5,4.45,22,22800.0,0.0,1,0,False,False,False,False,False,False,False,False
2016,2005,560334.0,37849,3.91,0.1,11,9462.25,0.3962323971571244,4,14997,False,True,False,False,False,False,False,False
2016,1910,1464669.0,38460,36.02,0.94,106,12820.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,2003,1864755.0,86955,63.86,0.73,13,14492.5,0.0,6,0,False,False,True,False,False,False,False,False
2016,2003,6309922.0,286408,44.01,0.15,13,26037.090909090908,0.0,11,0,True,False,False,False,False,False,False,False
2016,2002,1753089.0,93114,38.9,0.42,14,23278.5,0.7829112700560603,4,72900,False,True,False,False,False,False,False,False
2016,1992,546073.0,21888,16.11,0.74,24,5472.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,2002,1898210.0,66849,13.23,0.2,14,9549.857142857143,0.0,7,0,False,False,True,False,False,False,False,False
2016,1922,137902.0,21022,43.84,2.09,94,10511.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1926,679295.0,30240,4.74,0.16,90,7560.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1991,1728826.0,59440,53.21,0.9,25,11888.0,0.0,5,0,False,False,True,False,False,False,False,False
2016,1978,456197.0,22445,3.18,0.14,38,5611.25,0.0,4,0,False,True,False,False,False,False,False,False
2016,1989,964499.0,45878,6.72,0.15,27,11469.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1995,725709.0,37824,25.6,0.68,21,7564.8,0.0,5,0,False,False,True,False,False,False,False,False
2016,1976,656634.0,38765,4.58,0.12,40,9691.25,0.0,4,0,False,True,False,False,False,False,False,False
2016,1954,750281.0,51489,70.76,1.37,62,25744.5,0.0,2,0,False,False,False,False,False,False,True,False
2016,2002,579144.0,26815,19.01,0.71,14,6703.75,0.0,4,0,False,True,False,False,False,False,False,False
2016,2007,299797.0,22529,21.69,0.96,9,4505.8,0.0,5,0,False,False,True,False,False,False,False,False
2016,1991,1869074.0,148474,122.83,0.83,25,18559.25,0.0,8,0,False,False,True,False,False,False,False,False
2016,1967,593580.0,48001,86.46,1.8,49,48001.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1979,508416.0,26380,3.58,0.14,37,26380.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1969,1276462.0,37351,77.04,2.06,47,37351.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1981,345867.0,30375,2.41,0.08,35,30375.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1979,369291.0,30004,2.57,0.09,37,30004.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1990,596156.0,32235,4.16,0.13,26,10745.0,0.3177912207228168,3,10244,False,True,False,False,False,False,False,False
2016,2004,2938894.0,120405,43.2,0.36,12,9261.923076923076,0.0,13,0,True,False,False,False,False,False,False,False
2016,1928,3598398.0,39971,416.07,10.41,88,13323.666666666666,0.0,3,0,False,False,False,True,False,False,False,False
2016,1988,635952.0,23976,4.43,0.18,28,5994.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1914,111626.0,33589,21.93,0.65,102,16794.5,0.0,2,0,False,False,False,True,False,False,False,False
2016,2004,3949397.0,169149,62.46,0.37,12,28191.5,0.0,6,0,False,False,True,False,False,False,False,False
2016,1992,539441.0,25368,16.01,0.63,24,5073.6,0.0,5,0,False,False,True,False,False,False,False,False
2016,1979,3216396.0,43500,22.65,0.52,37,14500.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,1978,1363957.0,28492,37.78,1.33,38,14246.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1963,1401316.0,22325,9.77,0.44,53,7441.666666666667,0.0,3,0,False,False,False,True,False,False,False,False
2016,1977,1358519.0,22719,9.47,0.42,39,7573.0,0.0,3,0,False,False,False,True,False,False,False,False
2016,1928,718589.0,50141,130.28,2.6,88,3581.5,0.0,14,0,True,False,False,False,False,False,False,False
2016,1946,7251588.0,44588,50.55,1.13,70,22294.0,0.49340629765856286,2,22000,False,False,False,True,False,False,False,False
2016,1993,2120454.0,140049,113.91,0.81,23,23341.5,0.0,6,0,False,False,True,False,False,False,False,False
2016,1925,643118.0,58954,106.77,1.81,91,11790.8,0.0,5,0,False,False,True,False,False,False,False,False
2016,1916,639703.0,37992,30.41,0.8,100,7598.4,0.0,5,0,False,False,True,False,False,False,False,False
2016,2003,967433.0,62876,6.74,0.11,13,12575.2,0.0,5,0,False,False,True,False,False,False,False,False
2016,2006,829479.0,40562,28.47,0.7,10,10140.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1910,405131.0,40489,66.44,1.64,106,8097.8,0.0,5,0,False,False,True,False,False,False,False,False
2016,1925,874707.0,34800,6.1,0.18,91,11600.0,0.0,3,0,False,True,False,False,False,False,False,False
2016,1928,464395.0,28058,18.6,0.66,88,9352.666666666666,0.0,3,0,False,True,False,False,False,False,False,False
2016,2003,2591895.0,106066,145.35,1.37,13,8158.923076923077,0.0,13,0,True,False,False,False,False,False,False,False
2016,1925,3088405.0,86560,29.04,0.34,91,9617.777777777777,0.0,9,0,False,False,True,False,False,False,False,False
2016,1978,4206839.0,91600,29.33,0.32,38,7046.153846153846,0.13498908296943232,13,12365,True,False,False,False,False,False,False,False
2016,2001,2588115.0,142063,29.71,0.21,15,23677.166666666668,0.0,6,0,False,False,True,False,False,False,False,False
2016,1992,3732669.0,188717,50.46,0.27,24,23589.625,0.28234870202472484,8,53284,False,False,True,False,False,False,False,False
2016,1924,464423.0,33400,69.57,2.08,92,11133.333333333334,0.0,3,0,False,True,False,False,False,False,False,False
2016,1994,911268.0,88144,80.47,0.91,22,12592.0,0.03519241241604647,7,3102,False,False,True,False,False,False,False,False
2016,1925,724560.0,37327,71.06,1.9,91,18663.5,0.0,2,0,False,False,False,False,False,False,True,False
2016,2000,642173.0,37619,29.84,0.79,16,12539.666666666666,0.0,3,0,False,True,False,False,False,False,False,False
2016,1917,4133510.0,147545,169.75,1.15,99,73772.5,0.0,2,0,False,False,False,True,False,False,False,False
2016,1923,1114384.0,21462,7.77,0.36,93,10731.0,0.0,2,0,False,False,False,False,True,False,False,False
2016,1993,533501.0,24178,16.58,0.69,23,8059.333333333333,0.0,3,0,False,True,False,False,False,False,False,False
2016,1918,1832679.0,107518,132.47,1.23,98,35839.333333333336,0.0,3,0,False,True,False,False,False,False,False,False
2016,1997,605363.0,30720,17.02,0.55,19,5120.0,0.0,6,0,False,False,True,False,False,False,False,False
2016,1982,2137828.0,167941,29.25,0.17,34,6997.541666666667,0.0,24,0,True,False,False,False,False,False,False,True
2016,1986,818836.0,38970,5.71,0.15,30,9742.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1989,572693.0,24648,3.99,0.16,27,4929.6,0.0,5,0,False,False,True,False,False,False,False,False
2016,1988,635697.0,34270,4.43,0.13,28,8567.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1984,387226.0,20837,2.7,0.13,32,5209.25,0.0,4,0,False,True,False,False,False,False,False,False
2016,1930,777836.0,47602,83.59,1.76,86,23801.0,0.0,2,0,False,False,False,False,False,False,True,False
2016,1917,192436.0,28072,63.48,2.26,99,14036.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1986,614985.0,24864,4.29,0.17,30,6216.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1990,1007356.0,39050,7.02,0.18,26,7810.0,0.0,5,0,False,False,True,False,False,False,False,False
2016,1980,2469304.0,77800,51.58,0.66,36,9725.0,0.0,8,0,False,False,True,False,False,False,False,False
2016,1955,1221601.0,31020,207.6,6.69,61,15510.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1917,1241985.0,21600,29.62,1.37,99,10800.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1974,1915699.0,61825,141.2,2.28,42,12365.0,0.21544682571775173,5,13320,False,False,False,True,False,False,False,False
2016,2001,8983223.0,590869,374.56,0.63,15,36929.3125,0.0,16,0,True,False,False,False,False,False,False,False
2016,2001,2653900.0,145275,18.5,0.13,15,20753.571428571428,0.0,7,0,False,False,True,False,False,False,False,False
2016,1942,1408291.0,64630,9.82,0.15,74,21543.333333333332,0.0,3,0,False,False,False,True,False,False,False,False
2016,1948,285047.0,20920,42.19,2.02,68,10460.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1903,1128537.0,26640,63.36,2.38,113,8880.0,0.0,3,0,False,True,False,False,False,False,False,False
2016,2009,1263822.0,40329,138.03,3.42,7,5761.285714285715,0.0,7,0,False,False,True,False,False,False,False,False
2016,1987,922153.0,34880,6.43,0.18,29,8720.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1902,689766.0,56776,52.25,0.92,114,14194.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1990,2355165.0,112676,54.59,0.48,26,18779.333333333332,0.0,6,0,False,False,True,False,False,False,False,False
2016,1926,153306.0,22128,25.24,1.14,90,11064.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1973,946968.0,26880,19.83,0.74,43,6720.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1987,507603.0,23098,3.54,0.15,29,5774.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1968,468402.0,48139,24.02,0.5,48,48139.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,2002,0.0,29924,0.0,0.0,14,29924.0,0.0,1,0,False,False,False,True,False,False,False,False
2016,1993,4555219.0,214388,31.76,0.15,23,42877.6,0.0,5,0,False,False,True,False,False,False,False,False
2016,1990,1022957.0,43228,7.13,0.16,26,10807.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1967,566665.0,23231,3.95,0.17,49,4646.2,0.0,5,0,False,False,True,False,False,False,False,False
2016,1949,162220.0,21364,43.8,2.05,67,10682.0,0.0,2,0,False,False,False,True,False,False,False,False
2016,1999,421838.0,208125,154.4,0.74,17,34687.5,0.0,6,0,False,False,True,False,False,False,False,False
2016,1923,1037921.0,39251,9.58,0.24,93,6541.833333333333,0.0,6,0,False,False,True,False,False,False,False,False
2016,1992,1378446.0,44715,32.51,0.73,24,8943.0,0.0,5,0,False,False,True,False,False,False,False,False
2016,1990,459307.0,21715,6.87,0.32,26,4343.0,0.0,5,0,False,False,True,False,False,False,False,False
2016,1994,1879677.0,86525,13.1,0.15,22,12360.714285714286,0.2758277954348454,7,23866,False,False,True,False,False,False,False,False
2016,1916,704360.0,56652,54.53,0.96,100,18884.0,0.0,3,0,False,True,False,False,False,False,False,False
2016,1996,647793.0,20798,4.52,0.22,20,4159.6,0.0,5,0,False,False,True,False,False,False,False,False
2016,1977,,33166,,,39,11055.333333333334,0.0,3,0,False,True,False,False,False,False,False,False
2016,1965,556701.0,20296,3.88,0.19,51,6765.333333333333,0.0,3,0,False,True,False,False,False,False,False,False
2016,1909,0.0,30700,0.0,0.0,107,10233.333333333334,0.0,3,0,False,True,False,False,False,False,False,False
2016,1988,832987.0,31537,5.81,0.18,28,7884.25,0.0,4,0,False,True,False,False,False,False,False,False
2016,1980,1678495.0,48744,11.7,0.24,36,9748.8,0.0,5,0,False,False,True,False,False,False,False,False
2016,2010,480219.0,23931,11.6,0.48,6,4786.2,0.0,5,0,False,False,True,False,False,False,False,False
2016,1999,868234.0,39966,6.22,0.16,17,9991.5,0.0,4,0,False,True,False,False,False,False,False,False
2016,1999,2390109.0,72763,39.57,0.54,17,10394.714285714286,0.0,7,0,False,False,True,False,False,False,False,False
2016,1980,1406648.0,59600,9.81,0.16,36,14900.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1978,687954.0,40948,4.8,0.12,38,10237.0,0.0,4,0,False,True,False,False,False,False,False,False
2016,1992,174768.0,28923,15.27,0.53,24,14461.5,0.0,2,0,False,False,False,True,False,False,False,False
2016,1992,1322686.0,65210,82.9,1.27,24,9315.714285714286,0.0,7,0,False,False,True,False,False,False,False,False
